3.45846e-323 1.63732e-306
3.45846e-323 1.63732e-306
3.45846e-323 1.63732e-306
3.45846e-323 1.63732e-306
3.45846e-323 1.63732e-306
3.45846e-323 1.63732e-306
0.000264148 -0.000356238
0.000264148 -0.000356238
0.000262489 -0.000372563
0.000262489 -0.000372563
-2.35162e-05 0.0323502
-2.35162e-05 0.0323502
-0.000315033 0.0738996
-0.000315033 0.0738996
-0.000599807 0.11446
-0.000599807 0.11446
-0.000888929 0.155546
-0.000888929 0.155546
-0.00118002 0.196755
-0.00118002 0.196755
-0.00146425 0.237365
-0.00146425 0.237365
-0.00176049 0.278778
-0.00176049 0.278778
-0.00205293 0.319383
-0.00205293 0.319383
-0.00234838 0.360711
-0.00234838 0.360711
-0.00262949 0.401385
-0.00262949 0.401385
-0.00292223 0.442648
-0.00292223 0.442648
-0.0031996 0.483422
-0.0031996 0.483422
-0.00348702 0.524515
-0.00348702 0.524515
-0.00377327 0.565551
-0.00377327 0.565551
-0.00405941 0.606383
-0.00405941 0.606383
-0.00434467 0.647443
-0.00434467 0.647443
-0.00462043 0.688509
-0.00462043 0.688509
-0.00490272 0.729484
-0.00490272 0.729484
-0.00517849 0.77046
-0.00517849 0.77046
-0.0054599 0.811436
-0.0054599 0.811436
-0.00574194 0.852409
-0.00574194 0.852409
-0.00602554 0.893397
-0.00602554 0.893397
-0.00630742 0.934397
-0.00630742 0.934397
-0.00659259 0.975398
-0.00659259 0.975398
-0.00688135 1.01639
-0.00688135 1.01639
-0.00716673 1.05739
-0.00716673 1.05739
-0.0074535 1.09839
-0.0074535 1.09839
-0.00774462 1.13938
-0.00774462 1.13938
-0.00803137 1.18038
-0.00803137 1.18038
-0.00784709 1.20421
-0.00784709 1.20421
-0.00761894 1.22481
-0.00761894 1.22481
-0.00518003 1.24519
-0.00518003 1.24519
-0.00224484 1.26545
-0.00224484 1.26545
0.00207183 1.28539
0.00207183 1.28539
0.00740886 1.30511
0.00740886 1.30511
0.0135775 1.32458
0.0135775 1.32458
0.0210082 1.34369
0.0210082 1.34369
0.0291373 1.36244
0.0291373 1.36244
0.0380554 1.38074
0.0380554 1.38074
0.0481769 1.39857
0.0481769 1.39857
0.0588931 1.41591
0.0588931 1.41591
0.0706604 1.43274
0.0706604 1.43274
0.0829801 1.44905
0.0829801 1.44905
0.0963758 1.46487
0.0963758 1.46487
0.110252 1.47982
0.110252 1.47982
0.125026 1.49416
0.125026 1.49416
0.140381 1.50807
0.140381 1.50807
0.156109 1.52118
0.156109 1.52118
0.172537 1.5334
0.172537 1.5334
0.18969 1.54529
0.18969 1.54529
0.20717 1.55613
0.20717 1.55613
0.225281 1.56616
0.225281 1.56616
0.243744 1.57533
0.243744 1.57533
0.262674 1.58352
0.262674 1.58352
0.281911 1.591
0.281911 1.591
0.301441 1.5976
0.301441 1.5976
0.321171 1.60307
0.321171 1.60307
0.341257 1.60759
0.341257 1.60759
0.361414 1.61143
0.361414 1.61143
0.381672 1.61371
0.381672 1.61371
0.402037 1.6152
0.402037 1.6152
0.422478 1.61551
0.422478 1.61551
0.442901 1.61468
0.442901 1.61468
0.463106 1.61273
0.463106 1.61273
0.483267 1.60973
0.483267 1.60973
0.503216 1.60577
0.503216 1.60577
0.522975 1.60052
0.522975 1.60052
0.542448 1.59423
0.542448 1.59423
0.561571 1.58701
0.561571 1.58701
0.580415 1.57888
0.580415 1.57888
0.59888 1.56979
0.59888 1.56979
0.632556 1.55015
0.632556 1.55015
0.668186 1.52993
0.668186 1.52993
0.703864 1.50968
0.703864 1.50968
0.739518 1.48945
0.739518 1.48945
0.775183 1.46923
0.775183 1.46923
0.810843 1.44899
0.810843 1.44899
0.8465 1.42875
0.8465 1.42875
0.88216 1.40851
0.88216 1.40851
0.917815 1.38828
0.917815 1.38828
0.953466 1.36804
0.953466 1.36804
0.989122 1.3478
0.989122 1.3478
1.02478 1.32757
1.02478 1.32757
1.06044 1.30733
1.06044 1.30733
1.09609 1.2871
1.09609 1.2871
1.13175 1.26686
1.13175 1.26686
1.1674 1.24663
1.1674 1.24663
1.20306 1.22639
1.20306 1.22639
1.23872 1.20616
1.23872 1.20616
1.27439 1.18593
1.27439 1.18593
1.31005 1.1657
1.31005 1.1657
1.34571 1.14547
1.34571 1.14547
1.38137 1.12524
1.38137 1.12524
1.41703 1.10501
1.41703 1.10501
1.43622 1.09407
1.43622 1.09407
1.45368 1.08334
1.45368 1.08334
1.4708 1.07204
1.4708 1.07204
1.48767 1.06035
1.48767 1.06035
1.50439 1.04847
1.50439 1.04847
1.52039 1.0357
1.52039 1.0357
1.53603 1.0225
1.53603 1.0225
1.55137 1.00894
1.55137 1.00894
1.5664 0.995001
1.5664 0.995001
1.58111 0.980802
1.58111 0.980802
1.59537 0.966058
1.59537 0.966058
1.6094 0.951054
1.6094 0.951054
1.62309 0.935793
1.62309 0.935793
1.63635 0.920172
1.63635 0.920172
1.64919 0.904136
1.64919 0.904136
1.66155 0.8878
1.66155 0.8878
1.67369 0.87127
1.67369 0.87127
1.68538 0.854393
1.68538 0.854393
1.69674 0.837325
1.69674 0.837325
1.70765 0.819911
1.70765 0.819911
1.71812 0.80228
